chipPath,sourceImage,bboxIndex,trueLabel,bboxXmin,bboxYmin,bboxXmax,bboxYmax,split
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_202_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_202.jpg,2,patches,145,64,185,153,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_202_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_202.jpg,3,inclusion,101,121,133,147,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_202_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_202.jpg,4,patches,94,158,121,188,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_203_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_203.jpg,0,patches,57,127,122,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_203_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_203.jpg,1,patches,29,1,122,119,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_204_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_204.jpg,0,patches,48,1,110,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_204_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_204.jpg,1,patches,160,14,199,98,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_205_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_205.jpg,0,patches,1,1,74,96,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_205_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_205.jpg,1,patches,1,103,70,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_205_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_205.jpg,2,patches,108,58,195,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_206_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_206.jpg,0,patches,1,1,42,98,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_206_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_206.jpg,1,patches,75,97,116,166,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_206_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_206.jpg,2,patches,140,1,200,180,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_206_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_206.jpg,3,inclusion,123,99,141,126,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_207_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_207.jpg,0,patches,62,1,131,114,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_207_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_207.jpg,1,patches,62,148,140,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_208_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_208.jpg,0,patches,57,47,143,198,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_208_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_208.jpg,1,patches,17,128,64,171,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_209_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_209.jpg,0,patches,1,1,86,140,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_209_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_209.jpg,1,patches,28,149,129,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_209_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_209.jpg,2,patches,89,1,180,144,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_21_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_21.jpg,0,patches,32,1,109,180,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_21_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_21.jpg,1,patches,119,1,190,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_210_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_210.jpg,0,patches,1,1,59,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_210_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_210.jpg,1,patches,61,1,200,191,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_210_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_210.jpg,2,inclusion,109,149,147,188,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_211_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_211.jpg,0,patches,54,1,103,154,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_211_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_211.jpg,1,patches,95,61,185,197,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_211_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_211.jpg,2,patches,2,1,44,16,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_211_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_211.jpg,3,patches,54,129,99,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/inclusion/patches_211_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_211.jpg,4,inclusion,147,25,184,77,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_212_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_212.jpg,0,patches,1,76,36,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_212_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_212.jpg,1,patches,19,1,114,136,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_212_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_212.jpg,2,patches,121,72,166,195,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_212_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_212.jpg,3,patches,117,1,173,26,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_213_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_213.jpg,0,patches,104,1,165,112,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_213_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_213.jpg,1,patches,16,1,65,64,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_214_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_214.jpg,0,patches,48,83,119,178,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_214_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_214.jpg,1,patches,99,56,183,127,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_215_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_215.jpg,0,patches,7,1,85,109,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_215_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_215.jpg,1,patches,125,1,196,131,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_215_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_215.jpg,2,patches,1,87,67,193,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_215_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_215.jpg,3,patches,60,65,133,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_215_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_215.jpg,4,patches,135,136,197,200,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_216_bb00.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_216.jpg,0,patches,61,1,97,28,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_216_bb01.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_216.jpg,1,patches,113,1,168,67,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_216_bb02.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_216.jpg,2,patches,22,96,167,164,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_216_bb03.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_216.jpg,3,patches,118,168,158,199,train
/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/results/chips/train/patches/patches_216_bb04.png,/Users/christopherbrantner/local/projects/portfolio/surface-defect-classifier/NEU-DET/train/images/patches/patches_216.jpg,4,patches,14,122,62,199,train
